incident_id,incident_type,incident_date,incident_time,polsek,kecamatan,kelurahan,grid_id,latitude,longitude,location_type,modus,target_type,status,is_synthetic
INC-00143,KEJAHATAN_JALANAN,2024-05-08,22:12,Polsek Pasar Minggu,Pasar Minggu,Ragunan,JKS-015,-6.310357,106.821651,Pertokoan,lainnya,pengendara,Penyidikan,True
INC-00144,CURANMOR,2024-12-25,13:20,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.27395,106.830412,Permukiman,lainnya,motor,Penyidikan,True
INC-00145,CURANMOR,2023-04-12,20:09,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.234997,106.848945,Permukiman,lainnya,mobil,Selesai,True
INC-00146,TAWURAN,2024-09-20,04:47,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.265773,106.802928,Permukiman,lainnya,pengguna_jalan,Selesai,True
INC-00147,CURAS,2024-05-12,21:42,Polsek Pancoran,Pancoran,Duren Tiga,JKS-018,-6.254303,106.831471,Pusat Aktivitas,perampasan_jalanan,pejalan_kaki,Penyidikan,True
INC-00148,CURANMOR,2025-02-25,08:51,Polsek Pasar Minggu,Pasar Minggu,Jati Padang,JKS-016,-6.284373,106.835248,Permukiman,lainnya,mobil,Dilaporkan,True
INC-00149,CURAS,2024-10-31,14:24,Polsek Cilandak,Cilandak,Cipete Selatan,JKS-009,-6.28027,106.811076,Pusat Aktivitas,perampasan_jalanan,pejalan_kaki,Penyelidikan,True
INC-00150,CURANMOR,2025-08-16,08:35,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.257987,106.85582,Pertokoan,lainnya,mobil,Penyidikan,True
INC-00151,KEJAHATAN_JALANAN,2024-07-12,21:21,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.23341,106.847506,Permukiman,lainnya,pengendara,Penyelidikan,True
INC-00152,KEJAHATAN_JALANAN,2024-11-12,07:36,Polsek Cilandak,Cilandak,Cilandak Barat,JKS-012,-6.289716,106.800904,Pusat Aktivitas,pencurian_ringan,pengendara,Selesai,True
INC-00153,CURAS,2025-07-03,19:46,Polsek Pasar Minggu,Pasar Minggu,Ragunan,JKS-015,-6.309397,106.819567,Permukiman,ancaman,pejalan_kaki,Dilaporkan,True
INC-00154,CURAS,2025-03-15,18:09,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.234119,106.845377,Jalan,ancaman,pengendara,Penyelidikan,True
INC-00155,CURAS,2023-09-20,15:38,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.273749,106.832376,Permukiman,senjata_tajam,pengendara,Selesai,True
INC-00156,CURANMOR,2024-09-12,22:02,Polsek Kebayoran Baru,Kebayoran Baru,Kramat Pela,JKS-003,-6.249025,106.791496,Parkiran,kelalaian_pengguna,mobil,Penyidikan,True
INC-00157,CURANMOR,2025-04-07,07:20,Polsek Setiabudi,Setiabudi,Karet Kuningan,JKS-027,-6.217242,106.827132,Pertokoan,lainnya,motor,Penyidikan,True
INC-00158,CURAS,2023-12-08,20:16,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.345015,106.824136,Parkiran,senjata_tajam,pengendara,Selesai,True
INC-00159,TAWURAN,2023-10-14,13:29,Polsek Kebayoran Lama,Kebayoran Lama,Pondok Pinang,JKS-006,-6.2741,106.766632,Parkiran,lainnya,pengguna_jalan,Selesai,True
INC-00160,CURANMOR,2023-08-25,00:19,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.344912,106.824936,Pusat Aktivitas,kunci_t,mobil,Penyidikan,True
INC-00161,TAWURAN,2025-09-04,17:11,Polsek Setiabudi,Setiabudi,Menteng Atas,JKS-029,-6.21715,106.840148,Jalan,kelompok_pelajar,pengguna_jalan,Penyelidikan,True
INC-00162,CURANMOR,2023-12-27,18:10,Polsek Jagakarsa,Jagakarsa,Ciganjur,JKS-031,-6.333661,106.795976,Fasilitas Publik,duplikasi_kunci,motor,Dilaporkan,True
INC-00163,CURAT,2024-02-10,04:51,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.344902,106.823881,Parkiran,lainnya,toko,Selesai,True
INC-00164,CURANMOR,2023-05-14,21:14,Polsek Kebayoran Lama,Kebayoran Lama,Kebayoran Lama Utara,JKS-007,-6.253425,106.769576,Pertokoan,duplikasi_kunci,mobil,Selesai,True
INC-00165,TAWURAN,2023-09-23,21:35,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.268228,106.800362,Pusat Aktivitas,kelompok_pemuda,kelompok_pelajar,Penyelidikan,True
INC-00166,CURAT,2024-04-27,20:33,Polsek Kebayoran Baru,Kebayoran Baru,Pulo,JKS-005,-6.239391,106.809065,Parkiran,congkel,kantor,Penyidikan,True
INC-00167,CURANMOR,2025-09-15,06:01,Polsek Tebet,Tebet,Menteng Dalam,JKS-022,-6.24016,106.835501,Jalan,kelalaian_pengguna,mobil,Penyidikan,True
INC-00168,CURAT,2024-10-03,23:14,Polsek Mampang Prapatan,Mampang Prapatan,Bangka,JKS-025,-6.257736,106.813637,Pertokoan,lainnya,rumah,Penyidikan,True
INC-00169,CURANMOR,2025-02-23,04:35,Polsek Kebayoran Lama,Kebayoran Lama,Kebayoran Lama Utara,JKS-007,-6.255065,106.771121,Jalan,lainnya,motor,Penyidikan,True
INC-00170,CURANMOR,2024-04-27,21:36,Polsek Pasar Minggu,Pasar Minggu,Pejaten Timur,JKS-014,-6.275498,106.848878,Parkiran,duplikasi_kunci,motor,Penyelidikan,True
INC-00171,CURANMOR,2025-01-11,03:38,Polsek Mampang Prapatan,Mampang Prapatan,Bangka,JKS-025,-6.258839,106.81524,Pusat Aktivitas,kunci_t,motor,Penyelidikan,True
INC-00172,CURANMOR,2023-06-22,08:10,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.273564,106.83281,Jalan,duplikasi_kunci,mobil,Dilaporkan,True
INC-00173,CURAS,2024-09-15,13:51,Polsek Pasar Minggu,Pasar Minggu,Jati Padang,JKS-016,-6.285369,106.836231,Fasilitas Publik,ancaman,pejalan_kaki,Dilaporkan,True
INC-00174,KEJAHATAN_JALANAN,2024-01-28,01:32,Polsek Setiabudi,Setiabudi,Karet Kuningan,JKS-027,-6.218106,106.830106,Permukiman,pemalakan,pedagang,Penyidikan,True
INC-00175,CURAS,2025-08-02,18:18,Polsek Kebayoran Baru,Kebayoran Baru,Gunung,JKS-002,-6.237725,106.792909,Jalan,perampasan_jalanan,toko,Selesai,True
INC-00176,CURANMOR,2024-02-12,18:39,Polsek Kebayoran Baru,Kebayoran Baru,Senayan,JKS-001,-6.228617,106.798834,Parkiran,kelalaian_pengguna,motor,Selesai,True
INC-00177,CURANMOR,2024-06-23,18:53,Polsek Pasar Minggu,Pasar Minggu,Pejaten Timur,JKS-014,-6.276938,106.850056,Jalan,lainnya,mobil,Selesai,True
INC-00178,CURAS,2023-12-26,05:48,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.276034,106.831943,Jalan,ancaman,pengendara,Penyidikan,True
INC-00179,KEJAHATAN_JALANAN,2025-02-05,09:39,Polsek Setiabudi,Setiabudi,Karet Kuningan,JKS-027,-6.218044,106.827782,Pusat Aktivitas,lainnya,pengendara,Dilaporkan,True
INC-00180,CURANMOR,2025-02-21,01:39,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.237085,106.844663,Permukiman,duplikasi_kunci,mobil,Penyelidikan,True
INC-00181,CURANMOR,2024-11-16,20:29,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.345201,106.824339,Pertokoan,kunci_t,mobil,Selesai,True
INC-00182,TAWURAN,2023-08-26,05:21,Polsek Tebet,Tebet,Menteng Dalam,JKS-022,-6.239994,106.836091,Permukiman,kelompok_pelajar,kelompok_pemuda,Dilaporkan,True
INC-00183,CURAS,2023-08-01,06:50,Polsek Setiabudi,Setiabudi,Karet Kuningan,JKS-027,-6.218509,106.827872,Parkiran,ancaman,pejalan_kaki,Selesai,True
INC-00184,CURANMOR,2024-05-29,20:38,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.255798,106.856246,Parkiran,lainnya,mobil,Penyidikan,True
INC-00185,CURAS,2023-05-09,08:34,Polsek Setiabudi,Setiabudi,Menteng Atas,JKS-029,-6.216454,106.838493,Jalan,senjata_tajam,pejalan_kaki,Selesai,True
INC-00186,CURAS,2023-08-19,13:08,Polsek Tebet,Tebet,Manggarai,JKS-023,-6.209161,106.850018,Pertokoan,senjata_tajam,pejalan_kaki,Dilaporkan,True
INC-00187,CURANMOR,2025-11-09,10:55,Polsek Kebayoran Baru,Kebayoran Baru,Pulo,JKS-005,-6.241286,106.809007,Parkiran,lainnya,mobil,Selesai,True
INC-00188,CURAT,2025-10-10,20:53,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.276831,106.834515,Pertokoan,lainnya,rumah,Penyidikan,True
INC-00189,CURAT,2024-05-30,04:15,Polsek Mampang Prapatan,Mampang Prapatan,Mampang Prapatan,JKS-024,-6.246119,106.818808,Jalan,lainnya,toko,Penyidikan,True
INC-00190,CURANMOR,2023-06-08,19:18,Polsek Cilandak,Cilandak,Lebak Bulus,JKS-011,-6.293204,106.773456,Pertokoan,duplikasi_kunci,motor,Selesai,True
INC-00191,CURAT,2023-01-19,22:48,Polsek Kebayoran Baru,Kebayoran Baru,Pulo,JKS-005,-6.241012,106.808838,Parkiran,pecah_kaca,kantor,Selesai,True
INC-00192,CURANMOR,2025-10-16,19:19,Polsek Kebayoran Lama,Kebayoran Lama,Pondok Pinang,JKS-006,-6.27642,106.767314,Parkiran,duplikasi_kunci,mobil,Penyelidikan,True
INC-00193,KEJAHATAN_JALANAN,2023-05-17,18:09,Polsek Kebayoran Lama,Kebayoran Lama,Kebayoran Lama Utara,JKS-007,-6.251831,106.767878,Parkiran,jambret,pedagang,Penyelidikan,True
INC-00194,KEJAHATAN_JALANAN,2025-07-10,05:48,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.229167,106.832877,Pertokoan,pemalakan,pengendara,Selesai,True
INC-00195,KEJAHATAN_JALANAN,2025-10-06,00:40,Polsek Mampang Prapatan,Mampang Prapatan,Tegal Parang,JKS-026,-6.254574,106.821683,Jalan,pencurian_ringan,pejalan_kaki,Selesai,True
INC-00196,CURANMOR,2025-07-14,00:06,Polsek Kebayoran Baru,Kebayoran Baru,Gunung,JKS-002,-6.236574,106.792735,Parkiran,lainnya,mobil,Selesai,True
INC-00197,CURANMOR,2023-07-24,22:42,Polsek Kebayoran Baru,Kebayoran Baru,Pulo,JKS-005,-6.239878,106.807643,Parkiran,kelalaian_pengguna,mobil,Selesai,True
INC-00198,CURAS,2024-11-02,18:06,Polsek Jagakarsa,Jagakarsa,Lenteng Agung,JKS-032,-6.310608,106.835548,Pertokoan,senjata_tajam,pejalan_kaki,Penyidikan,True
INC-00199,CURANMOR,2023-01-21,05:23,Polsek Tebet,Tebet,Menteng Dalam,JKS-022,-6.240524,106.833712,Fasilitas Publik,lainnya,motor,Penyelidikan,True
INC-00200,CURANMOR,2023-06-10,07:06,Polsek Kebayoran Lama,Kebayoran Lama,Grogol Utara,JKS-008,-6.229436,106.782298,Fasilitas Publik,kunci_t,mobil,Penyelidikan,True
INC-00201,CURANMOR,2023-02-12,18:05,Polsek Tebet,Tebet,Manggarai,JKS-023,-6.208338,106.849478,Parkiran,kunci_t,mobil,Selesai,True
INC-00202,CURAS,2025-12-16,14:38,Polsek Pasar Minggu,Pasar Minggu,Jati Padang,JKS-016,-6.285853,106.835089,Permukiman,lainnya,toko,Penyidikan,True
INC-00203,TAWURAN,2023-08-31,08:19,Polsek Kebayoran Lama,Kebayoran Lama,Kebayoran Lama Utara,JKS-007,-6.250101,106.77033,Pertokoan,konflik_spontan,kelompok_pelajar,Selesai,True
INC-00204,KEJAHATAN_JALANAN,2024-09-19,16:57,Polsek Kebayoran Lama,Kebayoran Lama,Grogol Utara,JKS-008,-6.229559,106.781906,Permukiman,lainnya,pengendara,Penyelidikan,True
INC-00205,CURAT,2025-12-03,05:38,Polsek Pancoran,Pancoran,Pancoran,JKS-017,-6.248754,106.839607,Parkiran,pecah_kaca,rumah,Selesai,True
INC-00206,CURANMOR,2024-05-18,12:40,Polsek Kebayoran Baru,Kebayoran Baru,Kramat Pela,JKS-003,-6.244752,106.794296,Pertokoan,kelalaian_pengguna,motor,Selesai,True
INC-00207,CURAT,2024-07-07,01:06,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.258879,106.857557,Pusat Aktivitas,pecah_kaca,toko,Dilaporkan,True
INC-00208,CURANMOR,2025-10-11,19:42,Polsek Jagakarsa,Jagakarsa,Jagakarsa,JKS-030,-6.333796,106.818247,Fasilitas Publik,kelalaian_pengguna,mobil,Dilaporkan,True
INC-00209,CURANMOR,2025-03-24,17:52,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.343622,106.825719,Jalan,duplikasi_kunci,mobil,Penyelidikan,True
INC-00210,CURANMOR,2023-09-04,01:03,Polsek Tebet,Tebet,Manggarai,JKS-023,-6.208304,106.850391,Jalan,kunci_t,motor,Penyelidikan,True
INC-00211,TAWURAN,2023-09-22,18:43,Polsek Pancoran,Pancoran,Duren Tiga,JKS-018,-6.255594,106.8323,Parkiran,kelompok_pemuda,pengguna_jalan,Selesai,True
INC-00212,CURANMOR,2025-09-12,01:32,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.267678,106.799507,Parkiran,kelalaian_pengguna,mobil,Selesai,True
INC-00213,CURAT,2025-08-10,16:04,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.256485,106.856459,Parkiran,congkel,rumah,Selesai,True
INC-00214,CURANMOR,2025-12-25,20:05,Polsek Kebayoran Baru,Kebayoran Baru,Senayan,JKS-001,-6.227482,106.800629,Pusat Aktivitas,kelalaian_pengguna,mobil,Selesai,True
INC-00215,TAWURAN,2024-05-30,11:20,Polsek Kebayoran Lama,Kebayoran Lama,Kebayoran Lama Utara,JKS-007,-6.251383,106.770215,Pusat Aktivitas,konflik_spontan,kelompok_pelajar,Selesai,True
INC-00216,KEJAHATAN_JALANAN,2025-04-24,22:26,Polsek Tebet,Tebet,Menteng Dalam,JKS-022,-6.24016,106.83518,Permukiman,pemalakan,pengendara,Selesai,True
INC-00217,CURANMOR,2025-04-19,21:58,Polsek Pasar Minggu,Pasar Minggu,Pejaten Timur,JKS-014,-6.276642,106.848891,Pertokoan,duplikasi_kunci,mobil,Penyelidikan,True
INC-00218,KEJAHATAN_JALANAN,2023-03-24,20:27,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.231123,106.834303,Pusat Aktivitas,lainnya,pedagang,Selesai,True
INC-00219,CURANMOR,2024-02-02,01:16,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.269262,106.799644,Permukiman,kelalaian_pengguna,motor,Penyelidikan,True
INC-00220,CURAT,2023-08-10,07:01,Polsek Kebayoran Baru,Kebayoran Baru,Gunung,JKS-002,-6.23586,106.795053,Pusat Aktivitas,pecah_kaca,kantor,Dilaporkan,True
INC-00221,TAWURAN,2024-04-21,14:10,Polsek Cilandak,Cilandak,Gandaria Selatan,JKS-010,-6.286881,106.797043,Pusat Aktivitas,konflik_spontan,kelompok_pelajar,Selesai,True
INC-00222,TAWURAN,2025-11-24,16:44,Polsek Setiabudi,Setiabudi,Menteng Atas,JKS-029,-6.218621,106.839289,Pusat Aktivitas,kelompok_pemuda,pengguna_jalan,Dilaporkan,True
INC-00223,KEJAHATAN_JALANAN,2024-10-20,19:50,Polsek Pasar Minggu,Pasar Minggu,Ragunan,JKS-015,-6.308281,106.819674,Permukiman,pencurian_ringan,pedagang,Dilaporkan,True
INC-00224,CURAT,2025-02-10,21:43,Polsek Pancoran,Pancoran,Pancoran,JKS-017,-6.249852,106.839662,Pertokoan,congkel,kantor,Penyelidikan,True
INC-00225,CURANMOR,2023-08-02,17:25,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.275234,106.833366,Permukiman,kunci_t,motor,Penyidikan,True
INC-00226,CURANMOR,2025-05-16,09:55,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.233845,106.849836,Pusat Aktivitas,kunci_t,mobil,Selesai,True
INC-00227,CURANMOR,2024-02-08,21:48,Polsek Cilandak,Cilandak,Cilandak Barat,JKS-012,-6.291591,106.800389,Jalan,kunci_t,motor,Selesai,True
INC-00228,CURAS,2025-03-27,11:38,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.267523,106.800083,Pertokoan,senjata_tajam,toko,Penyidikan,True
INC-00229,CURANMOR,2023-05-07,15:11,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.274587,106.833923,Parkiran,kunci_t,mobil,Penyelidikan,True
INC-00230,KEJAHATAN_JALANAN,2024-08-24,00:26,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.230452,106.833691,Pertokoan,jambret,pedagang,Selesai,True
INC-00231,CURANMOR,2024-04-29,21:32,Polsek Pasar Minggu,Pasar Minggu,Pejaten Timur,JKS-014,-6.278009,106.847925,Pertokoan,duplikasi_kunci,motor,Selesai,True
INC-00232,CURANMOR,2023-07-21,00:17,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.235362,106.846619,Permukiman,kunci_t,mobil,Penyidikan,True
INC-00233,CURAT,2024-01-22,16:40,Polsek Kebayoran Baru,Kebayoran Baru,Pulo,JKS-005,-6.242037,106.808225,Permukiman,congkel,kantor,Dilaporkan,True
INC-00234,CURAT,2024-07-27,22:23,Polsek Cilandak,Cilandak,Cilandak Barat,JKS-012,-6.289837,106.802513,Pertokoan,rusak_kunci,kantor,Dilaporkan,True
INC-00235,CURANMOR,2023-03-14,16:33,Polsek Mampang Prapatan,Mampang Prapatan,Tegal Parang,JKS-026,-6.256115,106.820413,Permukiman,kunci_t,motor,Dilaporkan,True
INC-00236,CURANMOR,2024-07-13,00:59,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.276184,106.834778,Jalan,kunci_t,motor,Dilaporkan,True
INC-00237,CURANMOR,2025-04-12,00:59,Polsek Kebayoran Baru,Kebayoran Baru,Pulo,JKS-005,-6.238472,106.808402,Permukiman,kunci_t,mobil,Selesai,True
INC-00238,TAWURAN,2025-07-18,16:30,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.257972,106.856509,Permukiman,lainnya,pengguna_jalan,Penyidikan,True
INC-00239,CURAT,2024-07-10,21:42,Polsek Kebayoran Baru,Kebayoran Baru,Senayan,JKS-001,-6.228318,106.799566,Jalan,pecah_kaca,rumah,Penyidikan,True
INC-00240,CURANMOR,2024-06-25,12:59,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.229164,106.832599,Permukiman,lainnya,motor,Selesai,True
INC-00241,CURAS,2023-03-18,00:31,Polsek Kebayoran Baru,Kebayoran Baru,Pulo,JKS-005,-6.239365,106.806553,Jalan,ancaman,pejalan_kaki,Penyidikan,True
INC-00242,TAWURAN,2025-03-31,09:31,Polsek Pasar Minggu,Pasar Minggu,Ragunan,JKS-015,-6.311032,106.820668,Permukiman,konflik_spontan,kelompok_pelajar,Selesai,True
INC-00243,CURAT,2023-12-25,23:34,Polsek Kebayoran Baru,Kebayoran Baru,Pulo,JKS-005,-6.239611,106.808571,Jalan,congkel,rumah,Selesai,True
INC-00244,CURANMOR,2023-04-14,16:38,Polsek Setiabudi,Setiabudi,Karet Kuningan,JKS-027,-6.218558,106.828873,Permukiman,lainnya,mobil,Penyelidikan,True
INC-00245,CURAT,2023-03-05,21:44,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.235655,106.846941,Pertokoan,pecah_kaca,rumah,Selesai,True
INC-00246,CURAT,2025-11-09,05:16,Polsek Kebayoran Baru,Kebayoran Baru,Senayan,JKS-001,-6.226977,106.800784,Jalan,lainnya,toko,Penyidikan,True
INC-00247,CURAT,2024-02-11,18:49,Polsek Pancoran,Pancoran,Pancoran,JKS-017,-6.249356,106.839368,Permukiman,lainnya,kantor,Penyidikan,True
INC-00248,TAWURAN,2025-02-10,23:07,Polsek Pasar Minggu,Pasar Minggu,Jati Padang,JKS-016,-6.285234,106.836361,Pusat Aktivitas,lainnya,pengguna_jalan,Penyelidikan,True
INC-00249,CURANMOR,2024-03-18,06:54,Polsek Jagakarsa,Jagakarsa,Lenteng Agung,JKS-032,-6.312022,106.835534,Pertokoan,kelalaian_pengguna,motor,Selesai,True
INC-00250,CURANMOR,2023-11-16,21:23,Polsek Cilandak,Cilandak,Cilandak Barat,JKS-012,-6.290746,106.804071,Pertokoan,kelalaian_pengguna,motor,Penyelidikan,True
INC-00251,TAWURAN,2025-03-04,00:00,Polsek Cilandak,Cilandak,Gandaria Selatan,JKS-010,-6.284549,106.795273,Jalan,kelompok_pelajar,kelompok_pelajar,Selesai,True
INC-00252,TAWURAN,2023-07-20,17:39,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.228152,106.832165,Parkiran,lainnya,kelompok_pemuda,Dilaporkan,True
INC-00253,TAWURAN,2025-06-28,02:18,Polsek Jagakarsa,Jagakarsa,Lenteng Agung,JKS-032,-6.314272,106.836256,Jalan,konflik_spontan,kelompok_pemuda,Selesai,True
INC-00254,CURANMOR,2023-11-18,09:59,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.275335,106.834233,Parkiran,lainnya,mobil,Penyelidikan,True
INC-00255,CURAT,2025-01-02,16:40,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.230488,106.831341,Pertokoan,pecah_kaca,rumah,Selesai,True
INC-00256,CURAT,2024-06-27,07:53,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.234748,106.84641,Parkiran,lainnya,toko,Selesai,True
INC-00257,CURANMOR,2024-02-12,02:58,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.257887,106.857068,Permukiman,duplikasi_kunci,mobil,Dilaporkan,True
INC-00258,CURAS,2023-12-20,14:56,Polsek Cilandak,Cilandak,Cipete Selatan,JKS-009,-6.279,106.810989,Jalan,lainnya,pengendara,Selesai,True
INC-00259,CURAT,2025-03-28,11:56,Polsek Cilandak,Cilandak,Cilandak Barat,JKS-012,-6.291203,106.80218,Permukiman,rusak_kunci,toko,Selesai,True
INC-00260,CURAT,2023-05-21,23:11,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.275899,106.83341,Jalan,congkel,rumah,Selesai,True
INC-00261,CURAS,2024-09-23,07:42,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.26677,106.800082,Pertokoan,ancaman,toko,Selesai,True
INC-00262,CURAT,2024-06-16,04:41,Polsek Tebet,Tebet,Tebet Timur,JKS-021,-6.230004,106.853836,Parkiran,lainnya,rumah,Penyidikan,True
INC-00263,CURANMOR,2023-08-15,21:17,Polsek Kebayoran Baru,Kebayoran Baru,Gunung,JKS-002,-6.239598,106.794606,Pertokoan,kunci_t,motor,Selesai,True
INC-00264,CURAS,2025-08-09,21:44,Polsek Setiabudi,Setiabudi,Karet Kuningan,JKS-027,-6.21889,106.828498,Permukiman,senjata_tajam,toko,Penyelidikan,True
INC-00265,CURAT,2025-07-28,21:00,Polsek Mampang Prapatan,Mampang Prapatan,Mampang Prapatan,JKS-024,-6.247394,106.820724,Parkiran,congkel,rumah,Dilaporkan,True
INC-00266,CURANMOR,2024-07-18,00:36,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.229788,106.833099,Jalan,kelalaian_pengguna,motor,Penyelidikan,True
INC-00267,CURANMOR,2025-06-02,23:59,Polsek Pasar Minggu,Pasar Minggu,Jati Padang,JKS-016,-6.283306,106.834339,Permukiman,lainnya,motor,Penyelidikan,True
INC-00268,TAWURAN,2024-11-28,02:46,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.257285,106.856231,Parkiran,lainnya,kelompok_pelajar,Penyelidikan,True
INC-00269,CURAT,2023-02-24,11:15,Polsek Cilandak,Cilandak,Cilandak Barat,JKS-012,-6.288741,106.802944,Permukiman,lainnya,kantor,Selesai,True
INC-00270,KEJAHATAN_JALANAN,2023-06-09,21:07,Polsek Mampang Prapatan,Mampang Prapatan,Tegal Parang,JKS-026,-6.255566,106.822523,Pusat Aktivitas,jambret,pejalan_kaki,Selesai,True
INC-00271,CURAT,2024-02-16,11:25,Polsek Kebayoran Baru,Kebayoran Baru,Gunung,JKS-002,-6.236818,106.793031,Parkiran,lainnya,toko,Selesai,True
INC-00272,TAWURAN,2024-06-23,18:06,Polsek Kebayoran Lama,Kebayoran Lama,Kebayoran Lama Utara,JKS-007,-6.251593,106.768807,Pertokoan,kelompok_pelajar,pengguna_jalan,Dilaporkan,True
INC-00273,CURAS,2024-03-31,20:42,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.273508,106.831921,Permukiman,perampasan_jalanan,pejalan_kaki,Selesai,True
INC-00274,CURANMOR,2025-03-04,19:10,Polsek Kebayoran Baru,Kebayoran Baru,Senayan,JKS-001,-6.227121,106.799347,Parkiran,duplikasi_kunci,motor,Penyelidikan,True
INC-00275,KEJAHATAN_JALANAN,2023-10-04,23:17,Polsek Tebet,Tebet,Tebet Timur,JKS-021,-6.231569,106.85523,Permukiman,pencurian_ringan,pengendara,Selesai,True
INC-00276,CURANMOR,2024-06-03,22:47,Polsek Kebayoran Baru,Kebayoran Baru,Gunung,JKS-002,-6.236988,106.793222,Parkiran,lainnya,mobil,Dilaporkan,True
INC-00277,KEJAHATAN_JALANAN,2024-08-02,20:25,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.346812,106.824145,Permukiman,pemalakan,pedagang,Dilaporkan,True
INC-00278,CURAS,2025-05-19,05:50,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.345987,106.82558,Pertokoan,perampasan_jalanan,pejalan_kaki,Selesai,True
INC-00279,TAWURAN,2025-07-18,14:31,Polsek Kebayoran Baru,Kebayoran Baru,Pulo,JKS-005,-6.241269,106.8081,Permukiman,kelompok_pelajar,pengguna_jalan,Selesai,True
INC-00280,TAWURAN,2025-01-23,00:09,Polsek Pancoran,Pancoran,Pancoran,JKS-017,-6.250659,106.840524,Permukiman,konflik_spontan,pengguna_jalan,Dilaporkan,True
INC-00281,CURANMOR,2023-06-19,20:26,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.231014,106.832018,Parkiran,lainnya,motor,Dilaporkan,True
INC-00282,CURANMOR,2025-01-09,23:50,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.270805,106.831244,Permukiman,kelalaian_pengguna,mobil,Dilaporkan,True
INC-00283,CURAS,2024-12-18,13:52,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.343346,106.822506,Parkiran,senjata_tajam,pengendara,Selesai,True
INC-00284,CURANMOR,2023-11-11,00:16,Polsek Kebayoran Baru,Kebayoran Baru,Senayan,JKS-001,-6.22647,106.798962,Parkiran,lainnya,motor,Selesai,True
INC-00285,CURAT,2025-04-03,18:18,Polsek Pancoran,Pancoran,Duren Tiga,JKS-018,-6.254262,106.829667,Pusat Aktivitas,rusak_kunci,rumah,Penyelidikan,True
INC-00286,TAWURAN,2023-05-12,15:44,Polsek Setiabudi,Setiabudi,Menteng Atas,JKS-029,-6.219503,106.839436,Parkiran,konflik_spontan,kelompok_pemuda,Penyelidikan,True
